"subject","cond","t","predictable","rt"
104,2,48,"3",804
104,2,49,"1",751
104,2,49,"3",711
104,2,50,"1",735
104,2,50,"3",740
104,2,51,"1",754
104,2,51,"3",702
104,2,52,"1",778
104,2,52,"3",721
104,2,53,"1",752
104,2,53,"3",738
104,2,54,"1",785
104,2,54,"3",789
104,2,55,"1",750
104,2,55,"3",677
104,2,56,"1",931
104,2,56,"3",1252
104,2,57,"1",786
104,2,57,"3",870
104,2,58,"1",891
104,2,58,"3",952
104,2,59,"1",766
104,2,59,"3",766
104,2,60,"1",789
104,2,60,"3",859
104,2,61,"1",715
104,2,61,"3",876
104,2,62,"1",741
104,2,62,"3",896
104,2,63,"1",673
104,2,63,"3",700
104,2,64,"1",759
104,2,64,"3",631
104,2,65,"1",852
104,2,65,"3",706
104,2,66,"1",687
104,2,66,"3",696
104,2,67,"1",898
104,2,67,"3",828
104,2,68,"1",985
104,2,68,"3",846
104,2,69,"1",951
104,2,69,"3",898
104,2,70,"1",769
104,2,70,"3",726
104,2,71,"1",656
104,2,71,"3",641
104,2,72,"1",693
104,2,72,"3",585
76,2,1,"1",1172
76,2,1,"3",1411
76,2,2,"1",1099
76,2,2,"3",1370
76,2,3,"1",1241
76,2,3,"3",1434
76,2,4,"1",1248
76,2,4,"3",1299
76,2,5,"1",1187
76,2,5,"3",1389
76,2,6,"1",1222
76,2,6,"3",1363
76,2,7,"1",1197
76,2,7,"3",1139
76,2,8,"1",1169
76,2,8,"3",1112
76,2,9,"1",1252
76,2,9,"3",1231
76,2,10,"1",1116
76,2,10,"3",1114
76,2,11,"1",1186
76,2,11,"3",1314
76,2,12,"1",1302
76,2,13,"1",1195
76,2,13,"3",1057
76,2,14,"1",1099
76,2,14,"3",1170
76,2,15,"1",1159
76,2,15,"3",1181
76,2,16,"1",1077
76,2,16,"3",1065
76,2,17,"1",1184
76,2,17,"3",1197
76,2,18,"1",1227
76,2,18,"3",1114
76,2,19,"1",1186
76,2,19,"3",1268
76,2,20,"1",1157
76,2,20,"3",1272
76,2,21,"1",1112
76,2,21,"3",1161
76,2,22,"1",1122
76,2,22,"3",1177
76,2,23,"1",1181
76,2,23,"3",1144
76,2,24,"1",1107
76,2,24,"3",1193
76,2,25,"1",1048
76,2,25,"3",1102
76,2,26,"1",1000
76,2,26,"3",987
76,2,27,"1",1085
76,2,27,"3",1073
76,2,28,"1",985
76,2,28,"3",1025
76,2,29,"1",1081
76,2,29,"3",1067
76,2,30,"1",1076
76,2,30,"3",1052
76,2,31,"1",1116
76,2,31,"3",1180
76,2,32,"1",1054
76,2,32,"3",1080
76,2,33,"1",1069
76,2,33,"3",1032
76,2,34,"1",1094
76,2,34,"3",1017
76,2,35,"1",1116
76,2,35,"3",1080
76,2,36,"1",1113
76,2,36,"3",1095
76,2,37,"1",1425
76,2,37,"3",1142
76,2,38,"1",1163
76,2,38,"3",1041
76,2,39,"1",1209
76,2,39,"3",1127
76,2,40,"1",1154
76,2,40,"3",1087
76,2,41,"1",1170
76,2,41,"3",1194
76,2,42,"1",1141
76,2,42,"3",1087
76,2,43,"1",1171
76,2,43,"3",1168
76,2,44,"1",1117
76,2,44,"3",1089
76,2,45,"1",1208
76,2,45,"3",1043
76,2,46,"1",1091
76,2,46,"3",1035
76,2,47,"1",1191
76,2,47,"3",1087
76,2,48,"1",1175
76,2,48,"3",1130
76,2,49,"1",1120
76,2,49,"3",1016
76,2,50,"1",1164
76,2,50,"3",1090
76,2,51,"1",1126
76,2,51,"3",1058
76,2,52,"1",1216
76,2,52,"3",1183
76,2,53,"1",1163
76,2,53,"3",1038
76,2,54,"1",1143
76,2,54,"3",1164
76,2,55,"1",1142
76,2,55,"3",1176
76,2,56,"1",1173
76,2,56,"3",1295
76,2,57,"1",1104
76,2,57,"3",1064
76,2,58,"1",1137
76,2,58,"3",1351
76,2,59,"1",1146
76,2,59,"3",1052
76,2,60,"1",1148
76,2,60,"3",1085
76,2,61,"1",1110
76,2,61,"3",1081
76,2,62,"1",1160
76,2,62,"3",993
76,2,63,"1",1173
76,2,63,"3",1062
76,2,64,"1",1112
76,2,64,"3",1030
76,2,65,"1",1258
76,2,65,"3",1167
76,2,66,"1",1132
76,2,66,"3",1082
76,2,67,"1",1142
76,2,67,"3",1192
76,2,68,"1",1068
76,2,68,"3",993
76,2,69,"1",1303
76,2,69,"3",1153
76,2,70,"1",1143
76,2,70,"3",1096
76,2,71,"1",1108
76,2,71,"3",1173
76,2,72,"1",1167
76,2,72,"3",1056
186,3,1,"1",1094
186,3,1,"3",1538
186,3,2,"1",1174
186,3,2,"3",1282
186,3,3,"1",1232
186,3,3,"3",1284
186,3,4,"1",1056
186,3,4,"3",1219
186,3,5,"1",1099
186,3,5,"3",1077
186,3,6,"1",1189
186,3,6,"3",1129
186,3,7,"1",963
186,3,7,"3",1232
186,3,8,"1",1143
186,3,8,"3",1211
186,3,9,"1",1128
186,3,9,"3",1228
186,3,10,"1",990
186,3,10,"3",1034
186,3,11,"1",1086
186,3,11,"3",1082
186,3,12,"1",1078
186,3,12,"3",1106
186,3,13,"1",1016
186,3,13,"3",932
186,3,14,"1",914
186,3,14,"3",1110
186,3,15,"1",1356
186,3,15,"3",1039
186,3,16,"1",884
186,3,16,"3",1261
186,3,17,"1",880
186,3,17,"3",1021
186,3,18,"1",844
186,3,18,"3",1001
186,3,19,"1",1197
186,3,19,"3",1418
186,3,20,"1",838
186,3,20,"3",1099
186,3,21,"1",1165
186,3,21,"3",1025
186,3,22,"1",988
186,3,22,"3",976
186,3,23,"1",965
186,3,23,"3",1065
186,3,24,"1",1085
186,3,24,"3",922
186,3,25,"1",1045
186,3,25,"3",1313
186,3,26,"1",1355
186,3,26,"3",998
186,3,27,"1",1007
186,3,27,"3",940
186,3,28,"1",1328
186,3,28,"3",1211
186,3,29,"1",911
186,3,29,"3",1098
186,3,30,"1",875
186,3,30,"3",920
186,3,31,"1",992
186,3,31,"3",1069
186,3,32,"1",1172
186,3,32,"3",1218
186,3,33,"1",1187
186,3,33,"3",1105
186,3,34,"1",976
186,3,34,"3",827
186,3,35,"1",981
186,3,35,"3",1220
186,3,36,"1",900
186,3,36,"3",992
186,3,37,"1",1108
186,3,37,"3",1088
186,3,38,"1",1106
186,3,38,"3",1117
186,3,39,"1",958
186,3,39,"3",1034
186,3,40,"1",907
186,3,40,"3",999
186,3,41,"1",999
186,3,41,"3",1187
186,3,42,"1",1261
186,3,42,"3",1170
186,3,43,"1",835
186,3,43,"3",1095
186,3,44,"1",1042
186,3,44,"3",904
186,3,45,"1",1049
186,3,45,"3",1005
186,3,46,"1",943
186,3,46,"3",1091
186,3,47,"1",953
186,3,47,"3",1117
186,3,48,"1",909
186,3,48,"3",1042
186,3,49,"1",843
186,3,49,"3",1097
186,3,50,"1",816
186,3,50,"3",1111
186,3,51,"1",944
186,3,51,"3",1123
186,3,52,"1",1146
186,3,52,"3",1151
186,3,53,"1",1307
186,3,53,"3",1038
186,3,54,"1",916
186,3,54,"3",1121
186,3,55,"1",973
186,3,55,"3",1202
186,3,56,"1",998
186,3,56,"3",1115
186,3,57,"1",1005
186,3,57,"3",953
186,3,58,"1",935
186,3,58,"3",1244
186,3,59,"1",962
186,3,59,"3",1263
186,3,60,"1",840
186,3,60,"3",1019
186,3,61,"1",865
186,3,61,"3",1054
186,3,62,"1",1001
186,3,62,"3",950
186,3,63,"1",872
186,3,63,"3",1132
186,3,64,"1",895
186,3,64,"3",1171
186,3,65,"1",826
186,3,65,"3",943
186,3,66,"1",952
186,3,66,"3",925
186,3,67,"1",1241
186,3,67,"3",1284
186,3,68,"1",1350
186,3,68,"3",1137
186,3,69,"1",802
186,3,69,"3",1008
186,3,70,"1",1013
186,3,70,"3",1258
186,3,71,"1",948
186,3,71,"3",1063
186,3,72,"1",1034
186,3,72,"3",1029
193,3,1,"1",874
193,3,1,"3",1020
193,3,2,"1",752
193,3,2,"3",923
193,3,3,"1",867
193,3,3,"3",826
193,3,4,"1",779
193,3,4,"3",796
193,3,5,"1",844
193,3,5,"3",847
193,3,6,"1",1035
193,3,6,"3",961
193,3,7,"1",745
193,3,7,"3",705
193,3,8,"1",845
193,3,8,"3",733
193,3,9,"1",810
193,3,9,"3",820
193,3,10,"1",760
193,3,10,"3",661
193,3,11,"1",883
193,3,11,"3",896
193,3,12,"1",786
193,3,12,"3",603
193,3,13,"1",720
193,3,14,"1",764
193,3,14,"3",1023
193,3,15,"1",735
193,3,15,"3",524
193,3,16,"1",674
193,3,16,"3",625
193,3,17,"1",1007
193,3,17,"3",745
193,3,18,"1",679
193,3,18,"3",675
193,3,19,"1",872
193,3,19,"3",734
193,3,20,"1",947
193,3,20,"3",870
193,3,21,"1",669
193,3,21,"3",687
193,3,22,"1",612
193,3,22,"3",519
193,3,23,"1",912
193,3,23,"3",718
193,3,24,"1",741
193,3,24,"3",632
193,3,25,"1",696
193,3,25,"3",857
193,3,26,"1",660
193,3,26,"3",632
193,3,27,"1",681
193,3,27,"3",713
193,3,28,"1",716
193,3,28,"3",703
193,3,29,"1",828
193,3,29,"3",684
193,3,30,"1",654
193,3,30,"3",699
193,3,31,"1",693
193,3,31,"3",457
193,3,32,"1",782
193,3,32,"3",715
193,3,33,"1",729
193,3,33,"3",846
193,3,34,"1",762
193,3,34,"3",639
193,3,35,"1",740
193,3,35,"3",907
193,3,36,"1",653
193,3,36,"3",590
193,3,37,"1",788
193,3,37,"3",700
193,3,38,"1",660
193,3,38,"3",611
193,3,39,"1",648
193,3,39,"3",593
193,3,40,"1",720
193,3,40,"3",668
193,3,41,"1",710
193,3,41,"3",714
193,3,42,"3",544
193,3,43,"1",722
193,3,43,"3",809
193,3,44,"1",652
193,3,44,"3",666
193,3,45,"1",732
193,3,45,"3",722
193,3,46,"1",691
193,3,46,"3",653
193,3,47,"1",805
193,3,47,"3",720
193,3,48,"1",742
193,3,48,"3",742
193,3,49,"1",825
193,3,49,"3",708
193,3,50,"1",731
193,3,50,"3",659
193,3,51,"1",686
193,3,51,"3",620
193,3,52,"1",655
193,3,52,"3",685
193,3,53,"1",642
193,3,53,"3",817
193,3,54,"1",694
193,3,54,"3",660
193,3,55,"3",602
193,3,56,"1",624
193,3,56,"3",542
193,3,57,"1",593
193,3,57,"3",537
193,3,58,"1",1094
193,3,58,"3",600
193,3,59,"1",686
193,3,59,"3",756
193,3,60,"1",706
193,3,60,"3",620
193,3,61,"1",643
193,3,61,"3",653
193,3,62,"1",820
193,3,62,"3",657
193,3,63,"1",710
193,3,63,"3",747
193,3,64,"1",673
193,3,64,"3",658
193,3,65,"1",758
193,3,65,"3",593
193,3,66,"1",669
193,3,66,"3",710
193,3,67,"1",679
193,3,67,"3",600
193,3,68,"1",661
193,3,68,"3",575
193,3,69,"1",775
193,3,69,"3",654
193,3,70,"1",750
193,3,70,"3",621
193,3,71,"1",1042
193,3,71,"3",542
193,3,72,"1",646
193,3,72,"3",565
227,2,1,"1",872
227,2,1,"3",1480
227,2,2,"1",824
227,2,2,"3",1252
227,2,3,"1",832
227,2,3,"3",972
227,2,4,"1",973
227,2,4,"3",1275
227,2,5,"1",892
227,2,5,"3",1008
227,2,6,"1",849
227,2,7,"1",824
227,2,7,"3",1117
227,2,8,"1",940
227,2,8,"3",948
227,2,9,"1",800
227,2,9,"3",1013
227,2,10,"1",792
227,2,10,"3",912
227,2,11,"1",841
227,2,11,"3",988
227,2,12,"1",836
227,2,12,"3",993
227,2,13,"1",992
227,2,13,"3",909
227,2,14,"1",800
227,2,14,"3",1165
227,2,15,"1",852
227,2,15,"3",988
227,2,16,"1",793
227,2,16,"3",796
227,2,17,"1",872
227,2,17,"3",833
227,2,18,"1",757
227,2,18,"3",729
227,2,19,"1",696
227,2,19,"3",800
227,2,20,"1",866
227,2,20,"3",884
227,2,21,"1",792
227,2,21,"3",945
227,2,22,"1",668
227,2,22,"3",796
227,2,23,"1",804
227,2,23,"3",676
227,2,24,"1",752
227,2,24,"3",972
227,2,25,"1",859
227,2,25,"3",569
227,2,26,"1",712
227,2,26,"3",892
227,2,27,"1",641
227,2,27,"3",832
227,2,28,"1",760
227,2,28,"3",464
227,2,29,"1",608
227,2,29,"3",424
227,2,30,"1",880
227,2,30,"3",420
227,2,31,"1",701
227,2,31,"3",476
227,2,32,"1",700
227,2,32,"3",344
227,2,33,"1",637
227,2,33,"3",344
227,2,34,"1",950
227,2,34,"3",336
227,2,35,"1",778
227,2,35,"3",352
227,2,36,"1",793
227,2,36,"3",384
227,2,37,"1",832
227,2,37,"3",396
227,2,38,"1",668
227,2,38,"3",457
227,2,39,"1",636
227,2,39,"3",468
227,2,40,"1",753
227,2,40,"3",380
227,2,41,"1",621
227,2,41,"3",332
227,2,42,"1",728
227,2,42,"3",408
227,2,43,"1",656
227,2,43,"3",592
227,2,44,"1",709
227,2,44,"3",345
227,2,45,"1",796
227,2,45,"3",4
227,2,46,"1",721
227,2,46,"3",496
227,2,47,"1",624
227,2,47,"3",36
227,2,48,"1",692
227,2,48,"3",36
227,2,49,"3",252
227,2,50,"1",732
227,2,50,"3",228
227,2,51,"1",692
227,2,51,"3",20
227,2,52,"1",716
227,2,52,"3",613
227,2,53,"3",116
227,2,54,"1",532
227,2,54,"3",56
227,2,55,"1",609
227,2,55,"3",144
227,2,56,"1",601
227,2,56,"3",68
227,2,57,"1",452
227,2,57,"3",392
227,2,58,"1",753
227,2,58,"3",16
227,2,59,"1",800
227,2,59,"3",289
227,2,60,"3",141
227,2,61,"1",508
227,2,61,"3",136
227,2,62,"1",688
227,2,62,"3",28
227,2,63,"1",580
227,2,63,"3",256
227,2,64,"3",4
227,2,65,"1",705
227,2,65,"3",316
227,2,66,"1",733
227,2,66,"3",80
227,2,67,"1",648
227,2,67,"3",188
227,2,68,"1",740
227,2,68,"3",524
227,2,69,"1",692
227,2,69,"3",341
227,2,70,"1",761
227,2,70,"3",404
227,2,71,"1",581
227,2,71,"3",220
227,2,72,"1",664
227,2,72,"3",52
218,3,1,"1",1113
218,3,1,"3",1059
218,3,2,"1",923
218,3,2,"3",986
218,3,3,"1",986
218,3,3,"3",928
218,3,4,"1",904
218,3,4,"3",951
218,3,5,"1",848
218,3,5,"3",953
218,3,6,"1",885
218,3,6,"3",969
218,3,7,"1",860
218,3,7,"3",945
218,3,8,"1",861
218,3,8,"3",1061
218,3,9,"1",833
218,3,9,"3",809
218,3,10,"1",820
218,3,10,"3",946
218,3,11,"1",777
218,3,11,"3",767
218,3,12,"1",790
218,3,12,"3",905
218,3,13,"1",844
218,3,13,"3",893
218,3,14,"1",758
218,3,14,"3",702
218,3,15,"1",844
218,3,15,"3",811
218,3,16,"1",791
218,3,16,"3",889
218,3,17,"1",797
218,3,17,"3",866
218,3,18,"1",832
218,3,18,"3",863
218,3,19,"1",846
218,3,19,"3",885
218,3,20,"1",887
218,3,20,"3",849
218,3,21,"1",747
218,3,21,"3",836
218,3,22,"1",784
218,3,22,"3",989
218,3,23,"1",833
218,3,23,"3",843
218,3,24,"1",876
218,3,24,"3",826
218,3,25,"1",704
218,3,25,"3",908
218,3,26,"1",734
218,3,26,"3",788
218,3,27,"1",857
218,3,27,"3",837
218,3,28,"1",834
218,3,28,"3",893
218,3,29,"1",790
218,3,29,"3",827
218,3,30,"1",948
218,3,30,"3",913
218,3,31,"1",828
218,3,31,"3",934
218,3,32,"1",860
218,3,32,"3",844
218,3,33,"1",824
218,3,34,"1",820
218,3,34,"3",918
218,3,35,"1",898
218,3,35,"3",800
218,3,36,"1",869
218,3,36,"3",1118
218,3,37,"1",1141
218,3,37,"3",731
218,3,38,"1",821
218,3,38,"3",923
218,3,39,"1",728
218,3,39,"3",870
218,3,40,"1",887
218,3,40,"3",855
218,3,41,"1",720
218,3,41,"3",782
218,3,42,"1",827
218,3,42,"3",731
218,3,43,"1",718
218,3,43,"3",833
218,3,44,"1",772
218,3,44,"3",911
218,3,45,"1",890
218,3,46,"1",1088
218,3,46,"3",920
218,3,47,"1",923
218,3,47,"3",949
218,3,48,"1",859
218,3,48,"3",922
218,3,49,"1",1015
218,3,49,"3",729
218,3,50,"1",676
218,3,50,"3",814
218,3,51,"1",755
218,3,51,"3",760
218,3,52,"1",645
218,3,52,"3",912
218,3,53,"1",738
218,3,53,"3",753
218,3,54,"1",798
218,3,54,"3",850
218,3,55,"1",762
218,3,55,"3",769
218,3,56,"1",717
218,3,56,"3",974
218,3,57,"1",755
218,3,57,"3",720
218,3,58,"1",726
218,3,58,"3",981
218,3,59,"1",713
218,3,59,"3",771
218,3,60,"1",718
218,3,60,"3",794
218,3,61,"1",883
218,3,61,"3",689
218,3,62,"1",731
218,3,62,"3",776
218,3,63,"1",741
218,3,63,"3",987
218,3,64,"1",737
218,3,65,"1",793
218,3,65,"3",876
218,3,66,"1",672
218,3,66,"3",717
218,3,67,"1",950
218,3,67,"3",887
218,3,68,"1",688
218,3,68,"3",823
218,3,69,"1",745
218,3,69,"3",654
218,3,70,"1",735
218,3,70,"3",788
218,3,71,"1",767
218,3,71,"3",898
218,3,72,"1",767
218,3,72,"3",809
249,1,1,"1",746
249,1,1,"3",784
249,1,2,"1",895
249,1,2,"3",703
249,1,3,"1",786
249,1,3,"3",986
249,1,4,"1",733
249,1,4,"3",668
249,1,5,"1",811
249,1,5,"3",773
249,1,6,"1",1002
249,1,6,"3",1040
249,1,7,"1",954
249,1,7,"3",692
249,1,8,"1",894
249,1,8,"3",755
249,1,9,"1",748
249,1,9,"3",753
249,1,10,"1",890
249,1,10,"3",842
249,1,11,"1",876
249,1,11,"3",754
249,1,12,"1",528
249,1,12,"3",475
249,1,13,"3",1562
249,1,14,"3",760
249,1,15,"1",734
249,1,15,"3",363
249,1,16,"1",912
249,1,16,"3",772
249,1,17,"1",779
249,1,17,"3",501
249,1,18,"1",1076
249,1,18,"3",658
249,1,19,"1",768
249,1,19,"3",787
249,1,20,"1",874
249,1,20,"3",850
249,1,21,"1",784
249,1,21,"3",565
249,1,22,"1",1058
249,1,22,"3",880
249,1,23,"1",1043
249,1,23,"3",478
249,1,24,"1",1214
249,1,24,"3",523
249,1,25,"1",1026
249,1,25,"3",847
249,1,26,"1",734
249,1,26,"3",646
249,1,27,"3",699
249,1,28,"1",831
249,1,28,"3",564
249,1,29,"1",749
249,1,29,"3",511
249,1,30,"1",941
249,1,30,"3",765
249,1,31,"1",695
249,1,31,"3",544
249,1,32,"1",771
249,1,32,"3",845
249,1,33,"1",799
249,1,33,"3",840
249,1,34,"1",840
249,1,34,"3",793
249,1,35,"1",697
249,1,35,"3",875
249,1,36,"1",802
249,1,36,"3",612
249,1,37,"1",836
249,1,37,"3",584
249,1,38,"1",834
249,1,38,"3",1232
249,1,39,"1",768
249,1,39,"3",679
249,1,40,"1",743
249,1,40,"3",648
249,1,41,"1",788
249,1,41,"3",700
249,1,42,"1",646
249,1,42,"3",546
249,1,43,"1",706
249,1,43,"3",634
249,1,44,"3",625
249,1,45,"1",727
249,1,45,"3",720
249,1,46,"1",741
249,1,46,"3",780
249,1,47,"1",815
249,1,47,"3",689
249,1,48,"1",678
249,1,48,"3",618
249,1,49,"1",793
249,1,49,"3",728
249,1,50,"1",728
249,1,50,"3",546
249,1,51,"1",827
249,1,51,"3",632
249,1,52,"1",965
249,1,52,"3",783
249,1,53,"3",646
249,1,54,"3",611
249,1,55,"1",945
249,1,55,"3",427
249,1,56,"1",757
249,1,56,"3",663
249,1,57,"3",726
249,1,58,"1",777
249,1,58,"3",610
249,1,59,"3",676
249,1,60,"1",721
249,1,60,"3",595
249,1,61,"1",729
249,1,61,"3",552
249,1,62,"1",736
249,1,62,"3",600
249,1,63,"1",810
249,1,63,"3",579
249,1,64,"1",765
249,1,64,"3",777
249,1,65,"1",747
249,1,65,"3",841
249,1,66,"1",1244
249,1,66,"3",675
249,1,67,"1",847
249,1,67,"3",663
249,1,68,"1",792
249,1,68,"3",670
249,1,69,"1",750
249,1,69,"3",726
249,1,70,"1",822
249,1,70,"3",586
249,1,71,"1",804
249,1,71,"3",844
249,1,72,"1",805
249,1,72,"3",727
41,1,1,"1",1157
41,1,1,"3",1422
41,1,2,"1",1011
41,1,2,"3",1324
41,1,3,"1",989
41,1,3,"3",1334
41,1,4,"1",709
41,1,5,"1",774
41,1,5,"3",460
41,1,6,"1",856
41,1,6,"3",744
41,1,7,"1",843
41,1,7,"3",407
41,1,8,"1",857
41,1,8,"3",38
41,1,9,"1",790
41,1,9,"3",320
41,1,10,"1",590
41,1,10,"3",171
41,1,11,"3",253
41,1,12,"1",951
41,1,12,"3",262
41,1,13,"3",205
41,1,14,"1",878
41,1,14,"3",188
41,1,15,"1",726
41,1,15,"3",32
41,1,16,"1",926
41,1,16,"3",97
41,1,17,"1",958
41,1,17,"3",207
41,1,18,"1",829
41,1,18,"3",159
41,1,19,"1",730
41,1,19,"3",132
41,1,20,"1",836
41,1,20,"3",168
41,1,21,"1",1107
41,1,21,"3",112
41,1,22,"1",891
41,1,22,"3",112
41,1,23,"1",1083
41,1,23,"3",32
41,1,24,"1",1046
41,1,24,"3",415
41,1,25,"1",1214
41,1,25,"3",21
41,1,26,"1",1386
41,1,26,"3",9
41,1,28,"3",4
41,1,29,"1",957
41,1,29,"3",125
41,1,30,"1",861
41,1,30,"3",242
41,1,31,"3",204
41,1,32,"1",678
41,1,32,"3",55
41,1,33,"1",909
41,1,33,"3",60
41,1,34,"1",793
41,1,34,"3",46
41,1,35,"1",703
41,1,35,"3",66
41,1,36,"1",842
41,1,36,"3",46
41,1,37,"1",857
41,1,37,"3",17
41,1,38,"1",772
41,1,38,"3",22
41,1,39,"1",630
41,1,39,"3",95
41,1,40,"1",911
41,1,40,"3",22
41,1,41,"1",829
41,1,41,"3",40
41,1,42,"1",921
41,1,42,"3",72
41,1,43,"1",761
41,1,43,"3",12
41,1,44,"1",1653
41,1,44,"3",83
41,1,45,"1",814
41,1,45,"3",80
41,1,46,"1",790
41,1,46,"3",72
41,1,47,"1",773
41,1,47,"3",2
41,1,48,"1",763
41,1,48,"3",73
41,1,49,"1",832
41,1,49,"3",34
41,1,50,"1",865
41,1,50,"3",59
41,1,51,"1",730
41,1,51,"3",39
41,1,52,"1",1001
41,1,52,"3",30
41,1,53,"1",811
41,1,53,"3",66
41,1,54,"1",829
41,1,54,"3",402
41,1,55,"1",863
41,1,55,"3",3
41,1,56,"1",934
41,1,56,"3",69
41,1,57,"1",939
41,1,57,"3",7
41,1,58,"1",956
41,1,58,"3",38
41,1,59,"1",1039
41,1,59,"3",72
41,1,60,"1",859
41,1,60,"3",52
41,1,61,"1",873
41,1,61,"3",57
41,1,62,"1",764
41,1,62,"3",38
41,1,63,"1",885
41,1,63,"3",2
41,1,64,"1",782
41,1,64,"3",2
41,1,65,"1",1364
41,1,65,"3",27
41,1,66,"1",621
41,1,66,"3",37
41,1,67,"1",773
41,1,67,"3",20
41,1,68,"1",923
41,1,68,"3",38
41,1,69,"1",879
41,1,69,"3",68
41,1,70,"1",876
41,1,70,"3",82
41,1,71,"3",17
41,1,72,"1",1329
41,1,72,"3",265
166,1,1,"1",967
166,1,1,"3",1465
166,1,2,"1",845
166,1,2,"3",1366
166,1,3,"1",964
166,1,3,"3",1165
166,1,4,"1",1006
166,1,4,"3",1015
166,1,5,"1",838
166,1,5,"3",989
166,1,6,"1",1003
166,1,6,"3",1163
166,1,7,"1",885
166,1,7,"3",1008
166,1,8,"1",893
166,1,8,"3",959
166,1,9,"1",1098
166,1,9,"3",916
166,1,10,"1",866
166,1,10,"3",884
166,1,11,"1",1063
166,1,11,"3",902
166,1,12,"1",881
166,1,12,"3",867
166,1,13,"1",808
166,1,13,"3",1129
166,1,14,"1",832
166,1,14,"3",751
166,1,15,"1",1153
166,1,15,"3",1026
166,1,16,"1",835
166,1,16,"3",908
166,1,17,"1",800
166,1,17,"3",1040
166,1,18,"1",930
166,1,18,"3",883
166,1,19,"1",695
166,1,20,"3",839
166,1,21,"1",957
166,1,21,"3",903
166,1,22,"1",794
166,1,22,"3",891
166,1,23,"1",864
166,1,23,"3",769
166,1,24,"1",913
166,1,24,"3",601
166,1,25,"1",749
166,1,25,"3",333
166,1,26,"1",807
166,1,26,"3",440
166,1,27,"1",667
166,1,27,"3",365
166,1,28,"1",609
166,1,28,"3",226
166,1,29,"1",618
166,1,29,"3",354
166,1,30,"1",786
166,1,30,"3",235
166,1,31,"1",579
166,1,31,"3",245
166,1,32,"1",651
166,1,32,"3",236
166,1,33,"1",464
166,1,33,"3",457
166,1,34,"1",749
166,1,34,"3",270
166,1,35,"1",769
166,1,35,"3",714
166,1,36,"1",782
166,1,36,"3",327
166,1,37,"1",732
166,1,37,"3",397
166,1,38,"1",712
166,1,38,"3",417
166,1,39,"1",786
166,1,39,"3",387
166,1,40,"1",986
166,1,40,"3",291
166,1,41,"1",748
166,1,41,"3",268
166,1,42,"1",990
166,1,42,"3",327
166,1,43,"1",555
166,1,43,"3",267
166,1,44,"1",737
166,1,44,"3",42
166,1,45,"1",810
166,1,46,"1",734
166,1,46,"3",351
166,1,47,"1",746
166,1,47,"3",483
166,1,48,"1",882
166,1,48,"3",451
166,1,49,"3",381
166,1,50,"1",736
166,1,50,"3",370
166,1,51,"1",831
166,1,51,"3",328
166,1,52,"1",770
166,1,52,"3",483
166,1,53,"1",732
166,1,53,"3",469
166,1,54,"1",755
166,1,54,"3",156
166,1,55,"1",856
166,1,55,"3",312
166,1,56,"1",772
166,1,56,"3",613
166,1,57,"1",779
166,1,57,"3",645
166,1,58,"1",775
166,1,58,"3",327
166,1,59,"1",794
166,1,59,"3",307
166,1,60,"1",793
166,1,60,"3",306
166,1,61,"3",352
166,1,62,"1",695
166,1,62,"3",616
166,1,63,"1",800
166,1,63,"3",401
166,1,64,"1",579
166,1,64,"3",701
166,1,65,"1",992
166,1,65,"3",353
166,1,66,"1",850
166,1,66,"3",522
166,1,67,"1",902
166,1,67,"3",367
166,1,68,"1",779
166,1,68,"3",460
166,1,69,"1",749
166,1,69,"3",238
166,1,70,"1",799
166,1,70,"3",328
166,1,71,"1",868
166,1,71,"3",373
166,1,72,"1",751
166,1,72,"3",237
59,2,1,"1",860
59,2,1,"3",1000
59,2,2,"1",890
59,2,2,"3",988
59,2,3,"1",852
59,2,3,"3",795
59,2,4,"1",892
59,2,4,"3",734
59,2,5,"1",764
59,2,5,"3",838
59,2,6,"1",811
59,2,6,"3",685
59,2,7,"1",799
59,2,7,"3",827
59,2,8,"1",703
59,2,8,"3",704
59,2,9,"1",796
59,2,9,"3",884
59,2,10,"1",798
59,2,10,"3",701
59,2,11,"3",976
59,2,12,"1",926
59,2,12,"3",733
59,2,13,"1",788
59,2,13,"3",698
59,2,14,"1",789
59,2,14,"3",694
59,2,15,"1",808
59,2,15,"3",617
59,2,16,"1",1200
59,2,16,"3",1098
59,2,17,"1",964
59,2,17,"3",1025
59,2,18,"1",728
59,2,18,"3",1139
59,2,19,"1",785
59,2,19,"3",1012
59,2,20,"1",891
59,2,20,"3",953
59,2,21,"1",844
59,2,21,"3",1011
59,2,22,"1",851
59,2,22,"3",1000
59,2,23,"1",690
59,2,23,"3",1186
59,2,24,"1",781
59,2,24,"3",714
59,2,25,"1",730
59,2,25,"3",744
59,2,26,"1",896
59,2,26,"3",851
59,2,27,"1",1087
59,2,27,"3",1218
59,2,28,"1",865
59,2,28,"3",834
59,2,29,"1",1083
59,2,29,"3",726
59,2,30,"1",715
59,2,30,"3",1094
59,2,31,"1",792
59,2,31,"3",818
59,2,32,"1",847
59,2,32,"3",783
59,2,33,"1",783
59,2,33,"3",752
59,2,34,"1",744
59,2,34,"3",737
59,2,35,"1",776
59,2,35,"3",922
59,2,36,"1",704
59,2,36,"3",910
59,2,37,"1",731
59,2,37,"3",717
59,2,38,"1",906
59,2,38,"3",792
